47,6_2,3,0.00,5,05:41:20,00:00:00
13,3_1,1,0.00,10,05:41:24,00:00:00
71,6_1,1,0.00,6,05:41:26,00:00:00
14,3_2,2,0.00,3,05:41:32,00:00:00
16,4_2,2,0.00,3,05:41:49,00:00:00
5,7_1,0,4.00,9,05:41:52,00:00:00
72,6_2,2,0.00,8,05:41:51,00:00:00
53009,2_1,2,0.00,1,05:41:53,00:00:00
76,6_1,0,0.00,12,05:41:55,00:00:00
77,6_2,4,0.00,2,05:41:59,00:00:00
44,3_1,2,0.00,4,05:41:56,00:00:00
23,1_1,1,0.00,8,05:41:58,00:00:00
NS2_1,NS_1,37,0.19,1,05:41:20,00:00:40
4,1_1,2,0.00,3,05:42:07,00:00:00
58,5_1,2,2.00,2,05:42:05,00:00:04
36,4_1,2,0.00,4,05:42:05,00:00:00
40,6_1,1,0.00,7,05:42:14,00:00:00
21,2_1,1,0.00,8,05:42:10,00:00:00
13,1_2,2,0.00,4,05:42:32,00:00:00
55,3_2,1,0.00,10,05:42:30,00:00:00
48009,4_2,1,0.00,10,05:42:30,00:00:00
52,2_1,2,0.00,2,05:42:38,00:00:00
8009,4_1,1,0.00,10,05:42:42,00:00:00
6,1_1,2,0.00,4,05:42:58,00:00:00
3,1_2,1,0.00,9,05:43:03,00:00:00
17,2_1,1,0.00,9,05:43:00,00:00:00
24,1_1,1,0.00,9,05:43:01,00:00:00
65,5_2,2,0.00,3,05:43:07,00:00:00
65,6_1,2,0.00,3,05:43:07,00:00:00
65,7_1,2,0.00,3,05:43:07,00:00:00
63,5_1,0,0.00,6,05:43:08,00:00:00
19,4_2,2,0.00,4,05:43:09,00:00:00
43,3_1,2,0.00,5,05:43:06,00:00:00
11,5_2,0,0.00,5,05:43:12,00:00:00
23,3_2,2,0.00,4,05:43:21,00:00:00
56,3_2,1,0.00,11,05:43:23,00:00:00
SC2_1,SC_1,288,0.00,1,05:42:45,00:00:40
28,3_1,1,0.00,11,05:43:25,00:00:00
47,2_1,2,0.00,3,05:43:36,00:00:00
67009,6_2,0,0.00,13,05:43:40,00:00:00
32,4_1,2,0.00,5,05:43:48,00:00:00
73,6_1,1,0.00,8,05:43:47,00:00:00
1009,1_2,1,0.00,10,05:43:51,00:00:00
19,2_1,1,0.00,10,05:43:51,00:00:00
64,6_2,1,0.00,11,05:43:58,00:00:00
8009,6_1,0,0.00,13,05:43:57,00:00:00
12,1_2,2,0.00,5,05:44:09,00:00:00
74,6_2,3,0.00,6,05:44:11,00:00:00
3,7_1,0,4.00,10,05:44:19,00:00:00
26009,1_1,1,0.00,10,05:44:21,00:00:00
54,6_2,4,0.00,3,05:44:21,00:00:00
